Date,Temp,Wind_Speed,Precip_Amt,Solar_Rad,day_type,school_holiday,winter,volume
10/03/13,0.601041667,5.4375,0.031145833,107.0833333,SU,0,1,66520.31014
11/03/13,-1.986458333,7.489583333,0.0053125,377.9166667,WE,0,1,89916.08978
12/03/13,-0.03125,5.21875,0.012604167,315.8333333,WE,0,1,92117.43186
13/03/13,1.966666667,3.885416667,0,507.9166667,WE,0,1,90621.09579
14/03/13,1.610416667,2.541666667,0.017083333,485,WE,0,1,90428.44718
15/03/13,5.0625,5.760416667,0.08375,223.3333333,WE,0,1,87611.54666
16/03/13,4.888541667,4.697916667,0.650416667,267.5,SA,0,1,71818.3516
17/03/13,1.805208333,2.302083333,0.02375,278.3333333,SU,0,1,66786.4875
18/03/13,1.498958333,2.135416667,0,428.3333333,WE,0,1,88201.27199
19/03/13,2.634375,2.510416667,0.031979167,265.8333333,WE,0,1,89599.58686
20/03/13,2.138541667,2.78125,0.001145833,106.6666667,WE,0,1,90287.453
21/03/13,2.075,4.84375,0.0128125,376.6666667,WE,0,1,90972.02579
22/03/13,1.010416667,6.59375,0.382291667,176.25,WE,0,1,87699.15117
23/03/13,-0.323958333,4.5,0.185416667,108.3333333,SA,1,1,73174.93126
24/03/13,-1.030208333,4.760416667,0.116979167,285.8333333,SU,1,1,67866.30347
25/03/13,-0.06875,6.416666667,0.169583333,522.9166667,WE,1,1,87907.75452
26/03/13,0.108333333,5.4375,0.08375,406.25,WE,1,1,89521.95917
27/03/13,0.11875,4.25,0.03625,310,WE,1,1,89662.49998
28/03/13,0.301041667,4.03125,0,369.5833333,WE,1,1,86919.35356
29/03/13,0.695833333,3.041666667,0,462.5,GF,1,1,72251.69315
30/03/13,0.094791667,2.947916667,0.00125,469.5833333,SA,1,1,65833.0602
31/03/13,0.470652174,2.934782609,0,582.173913,SU,1,0,54668.98231
1/04/13,1.272916667,4.53125,0,256.25,EM,1,0,63743.51247
2/04/13,1.70625,3.927083333,0,890,WE,1,0,77085.16726
3/04/13,2.063541667,5.510416667,0,881.25,WE,1,0,82419.76121
4/04/13,2.0625,6.958333333,0,482.5,WE,1,0,84829.4893
5/04/13,2.691666667,5.78125,0,480,WE,1,0,81837.15667
6/04/13,2.796875,2.03125,0,825.8333333,SA,1,0,68081.97142
7/04/13,4.069791667,2.625,0,608.3333333,SU,1,0,63647.71113
8/04/13,3.975,4.385416667,0.000416667,432.0833333,WE,1,0,83132.07511
9/04/13,5.046875,5.010416667,0,462.0833333,WE,1,0,85159.84708
10/04/13,6.026041667,2.8125,0.0003125,539.5833333,WE,1,0,84265.32722
11/04/13,5.779166667,3.197916667,0.053020833,142.5,WE,1,0,84632.54771
12/04/13,7.834375,2.895833333,0.035104167,405.4166667,WE,1,0,82163.3203
13/04/13,7.90625,4.291666667,0.084895833,361.25,SA,1,0,68958.64573
14/04/13,12.809375,8.03125,0.061145833,537.0833333,SU,1,0,64168.57063
15/04/13,11.76875,6.572916667,0,620.4166667,WE,1,0,83595.11133
16/04/13,11.75833333,6.145833333,0.009583333,732.5,WE,0,0,86753.31188
17/04/13,11.10833333,7.53125,0.001979167,455.8333333,WE,0,0,87172.15277
18/04/13,9.885416667,6.46875,0.02,688.75,WE,0,0,86667.89608
19/04/13,8.203125,4.083333333,0.045833333,625.8333333,WE,0,0,83617.93858
20/04/13,7.728125,2.6875,0,1026.666667,SA,0,0,68551.55053
21/04/13,7.342708333,3.864583333,0.0025,605,SU,0,0,63567.87018
22/04/13,8.998958333,3.854166667,0,540.8333333,WE,0,0,84483.80025
23/04/13,12.378125,3.510416667,0,952.0833333,WE,0,0,86106.74061
24/04/13,11.534375,3.052083333,0.00375,455,WE,0,0,85235.94168
25/04/13,11.50520833,3.3125,0.063229167,532.9166667,WE,0,0,85905.96268
26/04/13,7.44375,4.177083333,0.015104167,798.75,WE,0,0,82093.63243
27/04/13,5.28125,4.802083333,0.029583333,761.25,SA,0,0,67463.79437
28/04/13,6.886458333,4.260416667,0.108854167,553.75,SU,0,0,62642.59984
29/04/13,7.819791667,4.354166667,0.018645833,629.1666667,WE,0,0,81801.02313
30/04/13,7.08125,2.833333333,0.008333333,763.75,WE,0,0,81960.46913
1/05/13,8.084375,2.46875,0,1032.083333,WE,0,0,84411.79601
2/05/13,9.926041667,2.052083333,0,1035,WE,0,0,85388.28519
3/05/13,10.25104167,3.59375,0,788.3333333,WE,0,0,81527.71538
4/05/13,10.84166667,4.8125,0.028229167,775,SA,0,0,65980.56874
5/05/13,11.39375,2.864583333,0,881.6666667,SU,0,0,61287.08439
6/05/13,12.91354167,2.166666667,0,1126.666667,M1,0,0,68423.56808
7/05/13,14.94166667,3.1875,0,1015.416667,WE,0,0,83856.91969
8/05/13,12.78333333,4.677083333,0.104895833,500.4166667,WE,0,0,86503.20719
9/05/13,8.880208333,7.28125,0.077604167,626.6666667,WE,0,0,85040.67252
10/05/13,10.77083333,4.927083333,0.012916667,496.6666667,WE,0,0,83062.4007
11/05/13,7.963541667,4.885416667,0.113020833,621.25,SA,0,0,68729.4314
12/05/13,8.966666667,4.010416667,0.027708333,516.25,SU,0,0,63747.96046
13/05/13,9.195833333,4.989583333,0.012083333,865,WE,0,0,83165.43801
14/05/13,6.496875,4.354166667,0.580833333,527.5,WE,0,0,85562.17452
15/05/13,7.641666667,4.125,0.3228125,564.5833333,WE,0,0,86382.76759
16/05/13,8.841666667,1.916666667,0.0009375,952.5,WE,0,0,84420.04133
17/05/13,9.372916667,2.84375,0.001666667,460.4166667,WE,0,0,82276.77191
18/05/13,10.06875,3,0.001145833,335,SA,1,0,67591.37056
19/05/13,11.82083333,2.791666667,0,1022.5,SU,1,0,63230.69313
20/05/13,12.63645833,4.260416667,0.10875,296.25,WE,1,0,83331.68925
21/05/13,11.08854167,3.96875,0.009895833,310.8333333,WE,1,0,85814.1374
22/05/13,9.298958333,4.96875,0,500.4166667,WE,1,0,85343.48358
23/05/13,6.736458333,5.052083333,0.033333333,672.9166667,WE,1,0,85362.89279
24/05/13,6.565625,6.916666667,0.083333333,438.3333333,WE,1,0,81349.9734
25/05/13,9.479166667,3.020833333,0,1126.25,SA,1,0,66113.7951
26/05/13,11.55416667,2.489583333,0,1233.333333,SU,1,0,61588.16617
27/05/13,10.41979167,5.354166667,0,1004.166667,M2,1,0,64633.67462
28/05/13,9.445833333,2.71875,0.683333333,189.5833333,WE,1,0,76258.53499
29/05/13,10.54791667,3.635416667,0.29375,249.5833333,WE,1,0,78170.31913
30/05/13,12.15625,4.177083333,0.377083333,313.75,WE,1,0,77675.15284
31/05/13,14.54479167,4.083333333,0,1028.333333,WE,1,0,76181.44862
1/06/13,11.44583333,5.083333333,0,1247.5,SA,1,0,64912.26795
2/06/13,11.86666667,3.739583333,0,1119.166667,SU,1,0,61158.96863
3/06/13,12.72916667,2.34375,0,1268.333333,WE,0,0,82028.40075
4/06/13,12.51979167,3.625,0,1302.5,WE,0,0,86196.89386
5/06/13,11.553125,3,0,400.8333333,WE,0,0,85053.60514
6/06/13,11.875,2.90625,0,897.9166667,WE,0,0,85825.56667
7/06/13,12.80104167,3.677083333,0,1178.333333,WE,0,0,82564.51762
8/06/13,11.99375,3.666666667,0,988.3333333,SA,0,0,68057.33325
9/06/13,11.99479167,3.364583333,0,875.4166667,SU,0,0,63447.07735
10/06/13,10.70729167,2.166666667,0,448.75,WE,0,0,83101.48553
11/06/13,13.034375,3.84375,0,356.25,WE,0,0,86321.45406
12/06/13,14.728125,5.5625,0.15,556.25,WE,0,0,86452.72123
13/06/13,13.40416667,5.3125,0.433333333,573.75,WE,0,0,85720.58213
14/06/13,12.69791667,4.46875,0.052083333,677.5,WE,0,0,81926.20231
15/06/13,11.79895833,4.385416667,0.270833333,871.25,SA,0,0,67653.45954
16/06/13,13.53020833,3.729166667,0,817.0833333,SU,0,0,63498.75012
17/06/13,14.26041667,3.510416667,0.0175,815.8333333,WE,0,0,84090.86738
18/06/13,15.75104167,2.885416667,0.005833333,665.4166667,WE,0,0,86159.98129
19/06/13,18.74166667,3.270833333,0.000416667,894.5833333,WE,0,0,87384.17686
20/06/13,16.10625,2.229166667,0.133333333,421.25,WE,0,0,87727.41712
21/06/13,16.69583333,2.625,0.033333333,574.5833333,WE,0,0,85724.82973
22/06/13,13.26875,5.697916667,0.147916667,570.8333333,SA,0,0,70439.31547
23/06/13,12.99270833,5.645833333,0.1,512.0833333,SU,0,0,64960.58257
24/06/13,12.4125,5.447916667,0,721.25,WE,0,0,83458.85761
25/06/13,13.25416667,1.916666667,0,870.8333333,WE,0,0,84688.96088
26/06/13,14.83541667,3.010416667,0,973.75,WE,0,0,86132.13003
27/06/13,12.51354167,3.291666667,0.325,650.8333333,WE,0,0,84550.74103
28/06/13,15.51354167,3.989583333,0.125,353.75,WE,0,0,83516.03073
29/06/13,15.24166667,4.114583333,0,985.8333333,SA,0,0,69498.71139
30/06/13,17.115625,3.0625,0,1009.583333,SU,0,0,65864.6565
1/07/13,14.159375,2.947916667,0,677.5,WE,0,0,83030.76148
2/07/13,12.82708333,4.114583333,0.0125,350.4166667,WE,0,0,85171.95387
3/07/13,15.16875,3.520833333,0.179166667,474.1666667,WE,0,0,85876.91544
4/07/13,17.17291667,3.739583333,0,842.5,WE,0,0,86839.3085
5/07/13,17.23541667,1.645833333,0,1127.5,WE,0,0,83665.0256
6/07/13,19.46875,2.677083333,0,1232.083333,SA,0,0,72342.05569
7/07/13,20.340625,2.1875,0,1197.916667,SU,0,0,68484.21292
8/07/13,18.31770833,3.09375,0,1201.666667,WE,0,0,88103.32273
9/07/13,17.80416667,1.979166667,0,1240.833333,WE,0,0,89453.573
10/07/13,16.73229167,2.8125,0,625.4166667,WE,0,0,90053.89615
11/07/13,15.571875,2.65625,0,1255,WE,0,0,87736.09132
12/07/13,17.58333333,1.604166667,0,1039.583333,WE,0,0,86705.48697
13/07/13,22.134375,2.416666667,0,1051.666667,SA,0,0,75257.64751
14/07/13,20.234375,2.71875,0,1147.5,SU,0,0,70571.06196
15/07/13,20.1625,2.114583333,0,1093.333333,WE,0,0,89262.14962
16/07/13,20.32083333,2.0625,0,1155,WE,0,0,90770.67722
17/07/13,20.65625,2.114583333,0,1087.916667,WE,0,0,92513.571
18/07/13,21.07916667,2.291666667,0,1092.5,WE,0,0,93390.15854
19/07/13,21.17916667,2.614583333,0,1214.166667,WE,0,0,90062.688
20/07/13,18.56458333,3.4375,0,640.4166667,SA,1,0,75484.49475
21/07/13,16.74895833,3,0.008333333,450.4166667,SU,1,0,68628.22839
22/07/13,21.29375,2.510416667,0,864.1666667,WE,1,0,88900.19178
23/07/13,21.15416667,2.666666667,0.90625,693.3333333,WE,1,0,91648.03136
24/07/13,20.20416667,2.59375,0,898.3333333,WE,1,0,88935.57189
25/07/13,19.36354167,2.989583333,0.020833333,740,WE,1,0,88473.63199
26/07/13,19.05625,1.666666667,0,857.5,WE,1,0,84360.94056
27/07/13,17.55520833,1.677083333,0.772916667,738.75,SA,1,0,71525.80802
28/07/13,18.08854167,5.041666667,0.377083333,903.75,SU,1,0,65573.42817
29/07/13,17.06041667,3.770833333,0.708333333,606.6666667,WE,1,0,78827.54086
30/07/13,17.51875,3.21875,0,749.1666667,WE,1,0,78829.31608
31/07/13,16.76875,2.96875,0.183333333,255.8333333,WE,1,0,80283.14861
1/08/13,22.78020833,4.458333333,0,989.1666667,WE,1,0,83775.09464
2/08/13,19.59270833,4.40625,0.127083333,773.75,WE,1,0,80533.41788
3/08/13,17.346875,4.041666667,0.19375,906.6666667,SA,1,0,68662.67532
4/08/13,16.03333333,4.84375,0.216666667,364.1666667,SU,1,0,63522.26177
5/08/13,16.38020833,4.46875,0.347916667,419.1666667,WE,1,0,77508.53989
6/08/13,14.77083333,2.104166667,0,720,WE,1,0,77967.2964
7/08/13,16.31979167,2.291666667,0,934.1666667,WE,1,0,78430.7773
8/08/13,16.425,2.489583333,0,815.4166667,WE,1,0,80245.74446
9/08/13,16.6125,3.645833333,0.183333333,540.8333333,WE,1,0,77885.74785
10/08/13,15.93125,2.8125,0,533.3333333,SA,1,0,67386.05382
11/08/13,15.50208333,3.09375,0.027083333,635,SU,1,0,63932.71285
12/08/13,14.725,3.75,0,635.8333333,WE,1,0,79942.62483
13/08/13,13.53125,2.302083333,0.075,452.9166667,WE,1,0,82947.47206
14/08/13,14.91770833,3.072916667,0.008333333,568.3333333,WE,1,0,83346.86671
15/08/13,19.14791667,4.041666667,0.014583333,606.25,WE,1,0,85819.02332
16/08/13,18.04166667,3.666666667,0.527083333,608.3333333,WE,1,0,83230.97362
17/08/13,15.26354167,5.083333333,0.00625,372.0833333,SA,1,0,69537.42161
18/08/13,17.284375,3.635416667,0.008333333,887.5,SU,1,0,64431.55606
19/08/13,14.803125,2.40625,0.008333333,504.5833333,WE,1,0,80820.63957
20/08/13,16.30729167,2.583333333,0,857.0833333,WE,1,0,84623.79589
21/08/13,16.521875,3.041666667,0,626.25,WE,1,0,85097.42256
22/08/13,19.16354167,2.583333333,0,579.1666667,WE,1,0,87174.72647
23/08/13,19.09270833,2.958333333,0.085416667,397.9166667,WE,1,0,82734.59644
24/08/13,16.28333333,4.302083333,0.00625,375.8333333,SA,1,0,69108.54076
25/08/13,16.55208333,4.15625,0,320.8333333,SU,1,0,64235.87578
26/08/13,17.70520833,2.90625,0,631.25,A2,1,0,70411.26691
27/08/13,15.8875,2.6875,0,739.5833333,WE,1,0,81461.25947
28/08/13,16.25833333,1.90625,0,563.3333333,WE,1,0,84004.95073
29/08/13,16.5125,2.291666667,0,549.5833333,WE,1,0,83593.87453
30/08/13,17.8625,3.229166667,0,547.0833333,WE,1,0,82115.25443
31/08/13,14.21041667,3.875,0,731.6666667,SA,1,0,67465.16319
1/09/13,13.86145833,3.395833333,0,710.4166667,SU,1,0,63796.39094
2/09/13,16.54479167,3.333333333,0,661.6666667,WE,1,0,83774.46781
3/09/13,17.375,1.28125,0,410.4166667,WE,1,0,88311.0403
4/09/13,18.61145833,2.46875,0,754.5833333,WE,0,0,88655.07454
5/09/13,16.921875,2.84375,0,731.6666667,WE,0,0,89231.94295
6/09/13,12.33333333,2.4375,0.391666667,169.5833333,WE,0,0,85434.34058
7/09/13,11.47708333,2.875,0.016666667,597.0833333,SA,0,0,68693.93622
8/09/13,10.82604167,3,0.016666667,588.75,SU,0,0,64241.29165
9/09/13,11.23541667,2.479166667,0.108333333,435,WE,0,0,84452.0552
10/09/13,12.26145833,4.020833333,0,413.75,WE,0,0,86147.34277
11/09/13,12.42708333,2.84375,0.152083333,187.9166667,WE,0,0,87096.77536
12/09/13,15.725,1.791666667,0.060416667,455.8333333,WE,0,0,88239.90406
13/09/13,13.85416667,3.166666667,0.24375,307.0833333,WE,0,0,84515.10148
14/09/13,10.99791667,2.927083333,0.025,341.25,SA,0,0,68984.07704
15/09/13,9.948958333,4.697916667,0.058333333,190.4166667,SU,0,0,64912.44943
16/09/13,9.8375,4.708333333,0.03125,564.5833333,WE,0,0,83492.05735
17/09/13,9.460416667,2.9375,0.2009375,176.25,WE,0,0,87252.10235
18/09/13,10.98645833,3.072916667,0.013125,395.4166667,WE,0,0,86720.79232
19/09/13,12.49166667,3.833333333,0.035416667,360,WE,0,0,86778.18896
20/09/13,13.50625,2.541666667,0,360.4166667,WE,0,0,83499.05065
21/09/13,14.521875,2.458333333,0.00125,342.5,SA,0,0,69935.61934
22/09/13,16.88333333,1.708333333,0,523.75,SU,0,0,65804.7176
23/09/13,15.19895833,1.34375,0.000833333,127.0833333,WE,0,0,84277.27822
24/09/13,14.98229167,1.53125,0,272.5,WE,0,0,86109.46294
25/09/13,15.27916667,1.145833333,0.009166667,296.6666667,WE,0,0,86332.48014
26/09/13,13.88958333,2.604166667,0.00125,322.5,WE,0,0,85552.1192
27/09/13,13.71354167,2.677083333,0,455.4166667,WE,0,0,81943.00499
28/09/13,13.51875,2.84375,0,395.4166667,SA,0,0,68400.38645
29/09/13,13.93958333,3.458333333,0,593.75,SU,0,0,63438.50594
30/09/13,14.43854167,2.90625,0,247.9166667,WE,0,0,85093.87932
1/10/13,12.90208333,3.614583333,0,287.5,WE,0,0,86793.02797
2/10/13,15.503125,4.239583333,0,241.6666667,WE,0,0,88371.8728
3/10/13,16.16770833,4.0625,0.1,114.5833333,WE,0,0,88463.06863
4/10/13,16.16458333,3.46875,0.141666667,178.3333333,WE,0,0,85886.06403
5/10/13,14.10104167,1.71875,0.008333333,307.9166667,SA,0,0,70259.50904
6/10/13,13.37916667,2.239583333,0,515.8333333,SU,0,0,64837.85172
7/10/13,14.53541667,2.541666667,0,239.1666667,WE,0,0,85483.50245
8/10/13,15.50729167,3.145833333,0,356.6666667,WE,0,0,88449.80181
9/10/13,11.66979167,3.958333333,0.008333333,234.1666667,WE,0,0,87125.32167
10/10/13,8.158333333,6.3125,0.008333333,356.6666667,WE,0,0,86336.27595
11/10/13,9.888541667,6.708333333,0.110416667,111.6666667,WE,0,0,85133.97959
12/10/13,11.03020833,5.15625,0.66875,82.5,SA,0,0,69890.01343
13/10/13,9.932291667,5.03125,0.55625,62.91666667,SU,0,0,64623.92515
14/10/13,8.6125,3.927083333,0.339583333,100.8333333,WE,0,0,85562.47918
15/10/13,9.398958333,2.114583333,0,166.6666667,WE,0,0,88003.07586
16/10/13,9.632291667,3.354166667,0.375416667,126.25,WE,0,0,89171.36489
17/10/13,12.81875,2.229166667,0.00875,292.9166667,WE,0,0,87880.08698
18/10/13,12.34375,3.239583333,0.067083333,114.5833333,WE,0,0,84735.98467
19/10/13,13.42395833,3.822916667,0.289583333,180.4166667,SA,0,0,70770.89418
20/10/13,12.88854167,4.8125,0.125416667,218.75,SU,0,0,65615.52336
21/10/13,13.98854167,5.75,0.38875,65,WE,0,0,86850.32472
22/10/13,15.12916667,5.364583333,0.2384375,122.5,WE,0,0,87981.85697
23/10/13,12.209375,4.71875,0.200833333,272.9166667,WE,0,0,87380.35119
24/10/13,10.95520833,2.9375,0,356.6666667,WE,0,0,87598.11036
25/10/13,14.36458333,5.927083333,0.333854167,247.5,WE,1,0,84728.73082
26/10/13,13.9875,5.854166667,0.184583333,189.5833333,SA,1,0,70165.86402
27/10/13,11.509,5.31,0.1035,265.2,SU,1,1,64221.13423
28/10/13,9.465625,4.427083333,0.777916667,204.5833333,WE,1,1,81696.76763
29/10/13,8.313541667,3.625,0.000833333,303.3333333,WE,1,1,83341.70766
30/10/13,9.1125,4.447916667,0.0275,262.5,WE,1,1,84319.89337
31/10/13,10.31979167,3.78125,0.035,103.3333333,WE,1,1,83163.79303
1/11/13,10.45208333,3.072916667,0.452916667,80,WE,1,1,80977.61534
2/11/13,9.301041667,4.916666667,0.028229167,165.4166667,SA,1,1,69682.92064
3/11/13,7.707291667,3.989583333,0.06125,270,SU,1,1,64463.18052
4/11/13,5.71875,3.03125,0.031666667,266.6666667,WE,0,1,85631.49821
5/11/13,7.35625,4.03125,0.075,135.4166667,WE,0,1,88564.34759
6/11/13,9.686458333,3.385416667,0.416666667,72.5,WE,0,1,89130.53164
7/11/13,7.8,3.3125,0.008333333,203.3333333,WE,0,1,87796.08593
8/11/13,5.844791667,2.625,0.25,90.41666667,WE,0,1,86335.96415
9/11/13,4.804166667,3.03125,0.014583333,120.4166667,SA,0,1,70683.7391
10/11/13,5.159375,3.0625,0.016666667,290.8333333,SU,0,1,65081.75206
11/11/13,10.10729167,4,0.339583333,61.66666667,WE,0,1,87331.07771
12/11/13,8.155208333,2.697916667,0.104166667,246.25,WE,0,1,87750.03388
13/11/13,5.194791667,3.3125,0.027083333,238.3333333,WE,0,1,88516.73012
14/11/13,6.825,5.3125,0.039583333,215,WE,0,1,89060.44927
15/11/13,4.80625,1.291666667,0,110,WE,0,1,86920.67482
16/11/13,8.158333333,2.447916667,0,76.66666667,SA,0,1,70538.18672
17/11/13,7.946875,0.958333333,0.008333333,67.91666667,SU,0,1,66166.0514
18/11/13,7.126041667,2.208333333,0.035416667,50,WE,0,1,86884.15192
19/11/13,2.194791667,3.583333333,0.008333333,217.5,WE,0,1,89033.56644
20/11/13,4.095833333,5.229166667,0.31875,132.5,WE,0,1,90357.62542
21/11/13,4.923958333,5.125,0.083333333,168.3333333,WE,0,1,90533.22295
22/11/13,3.115625,2.875,0,164.5833333,WE,0,1,87087.6809
23/11/13,1.527083333,1.697916667,0,156.6666667,SA,0,1,71877.14856
24/11/13,4.440625,2.520833333,0,89.58333333,SU,0,1,66919.54724
25/11/13,3.213541667,2.1875,0,80.41666667,WE,0,1,87619.44216
26/11/13,3.166666667,1.760416667,0.008333333,79.58333333,WE,0,1,89552.83605
27/11/13,9.18125,4.03125,0,77.5,WE,0,1,91254.85846
28/11/13,7.226041667,1.239583333,0,68.33333333,WE,0,1,90619.15488
29/11/13,7.801041667,4.916666667,0,58.33333333,WE,0,1,86306.20811
30/11/13,4.682291667,3.34375,0,178.3333333,SA,0,1,70939.92023
1/12/13,6.653125,2.197916667,0,101.6666667,SU,0,1,66319.49917
2/12/13,6.3125,1.375,0,61.66666667,WE,0,1,88776.28046
3/12/13,5.901041667,2.270833333,0,80.41666667,WE,0,1,90368.3183
4/12/13,5.627083333,3.166666667,0,115.4166667,WE,0,1,91290.20415
5/12/13,5.380208333,6.84375,0.041666667,95,WE,0,1,92381.80018
6/12/13,4.632291667,3.770833333,0.008333333,141.25,WE,0,1,87590.6002
7/12/13,6.741666667,2.760416667,0,135.4166667,SA,0,1,71900.59847
8/12/13,8.016666667,3.916666667,0,148.3333333,SU,0,1,67393.41364
9/12/13,7.2875,3.427083333,0,115,WE,0,1,88604.12818
10/12/13,6.008333333,3.458333333,0.008333333,56.25,WE,0,1,90177.79696
11/12/13,3.7,3.25,0,77.08333333,WE,0,1,91381.38858
12/12/13,6.598958333,3.770833333,0.110416667,49.16666667,WE,0,1,91593.23183
13/12/13,9.751041667,4.479166667,0.05625,46.25,WE,0,1,87981.48633
14/12/13,7.690625,6.875,0,84.58333333,SA,0,1,71789.46917
15/12/13,10.26770833,6.052083333,0.066666667,45.83333333,SU,0,1,67181.28003
16/12/13,10.43020833,5.145833333,0.033333333,30.41666667,WE,0,1,86271.06085
17/12/13,4.690625,2.302083333,0.00625,165.4166667,WE,0,1,85550.01345
18/12/13,6.996875,6.802083333,0.460416667,35.41666667,WE,0,1,86854.18643
19/12/13,4.214583333,4.197916667,0.075,132.5,WE,0,1,86796.72821
20/12/13,5.807291667,6.78125,0.045833333,121.25,WE,0,1,82769.19609
21/12/13,9.738541667,7.541666667,0.172916667,102.5,SA,1,1,68762.46832
22/12/13,5.09375,5.25,0.133333333,122.0833333,SU,1,1,64728.34682
23/12/13,7.870833333,8.083333333,0.641666667,17.5,WE,1,1,72228.17419
24/12/13,6.252083333,7.333333333,0.26875,96.66666667,SD,1,1,61660.23648
25/12/13,3.270833333,3.833333333,0.008333333,141.25,CD,1,1,46762.85533
26/12/13,3.386458333,3.46875,0.016666667,140.8333333,BD,1,1,53663.9176
27/12/13,7.188541667,8.583333333,0.197916667,97.08333333,SD,1,1,62423.46088
28/12/13,3.5125,3.5625,0,124.1666667,SA,1,1,60662.13222
29/12/13,3.672916667,4,0.010416667,163.3333333,SU,1,1,56827.43212
30/12/13,7.725,6.666666667,0.272916667,60,SD,1,1,63742.15295
31/12/13,6.128125,5.260416667,0.05,45,SD,1,1,60709.35723
1/01/14,7.371875,6.385416667,0.564583333,18.75,J1,1,1,53326.02603
2/01/14,7.232291667,5.166666667,0.1125,155.4166667,SD,1,1,74187.54472
3/01/14,6.635416667,8.1875,0.475,116.6666667,WE,1,1,78475.55491
4/01/14,4.798958333,3.072916667,0.358333333,30,SA,1,1,67956.30778
5/01/14,4.95,5.822916667,0.183333333,53.75,SU,1,1,64982.52567
6/01/14,9.5,8.3125,0.36875,117.9166667,WE,1,1,85820.66107
7/01/14,8.160416667,6.78125,0.25,135.8333333,WE,0,1,88888.43311
8/01/14,7.604166667,4.197916667,0.366666667,80,WE,0,1,88903.36918
9/01/14,6.446875,4.489583333,0.29375,140.8333333,WE,0,1,88572.09172
10/01/14,5.109375,4.09375,0.016666667,123.3333333,WE,0,1,85772.21913
11/01/14,4.094791667,2.770833333,0.041666667,165.8333333,SA,0,1,71134.80156
12/01/14,2.908333333,4.041666667,0.14375,61.25,SU,0,1,67903.38903
13/01/14,5.227083333,4.125,0.15,165.4166667,WE,0,1,87901.60562
14/01/14,3.514583333,3.416666667,0.129166667,180,WE,0,1,88903.68701
15/01/14,8.683333333,4.479166667,0.297916667,95.41666667,WE,0,1,89837.05235
16/01/14,6.592708333,4.208333333,0.29375,141.25,WE,0,1,90534.31737
17/01/14,5.940625,4.354166667,0.133333333,113.75,WE,0,1,85956.65112
18/01/14,7.104166667,5.208333333,0.066666667,70,SA,0,1,70542.47097
19/01/14,5.326041667,3.104166667,0.00625,216.25,SU,0,1,65491.45198
20/01/14,2.102083333,1.375,0.008333333,205.8333333,WE,0,1,87295.11276
21/01/14,2.9375,3.65625,0.1375,144.5833333,WE,0,1,89489.07437
22/01/14,6.6625,2.96875,0.133333333,154.5833333,WE,0,1,87987.46388
23/01/14,4.95,4.541666667,0.033333333,164.5833333,WE,0,1,88654.84704
24/01/14,4.432291667,3.8125,0.4,80.83333333,WE,0,1,86847.18898
25/01/14,6.509375,5.135416667,0.158333333,157.5,SA,0,1,69700.28085
26/01/14,4.36875,5.229166667,0.25,74.58333333,SU,0,1,66637.17202
27/01/14,4.259375,4.5,0,182.0833333,WE,0,1,86871.02445
28/01/14,5.508333333,5.041666667,0.116666667,109.1666667,WE,0,1,89259.47964
29/01/14,4.261458333,4.53125,0.291666667,50.41666667,WE,0,1,88908.24714
30/01/14,2.06875,3.25,0.058333333,22.08333333,WE,0,1,89761.30082
31/01/14,4.226041667,5.104166667,0.558333333,29.58333333,WE,0,1,86563.2302
1/02/14,5.073958333,7.854166667,0.2,205,SA,0,1,70429.03332
2/02/14,6.033333333,5.15625,0.008333333,209.5833333,SU,0,1,65610.20371
3/02/14,5.375,6.041666667,0.004166667,92.91666667,WE,0,1,88122.07503
4/02/14,5.073958333,6.302083333,0.11875,252.0833333,WE,0,1,88942.15292
5/02/14,6.7625,8.65625,0.145833333,77.5,WE,0,1,89739.4271
6/02/14,5.916666667,4.635416667,0.227083333,76.25,WE,0,1,89108.04702
7/02/14,5.391666667,5.125,0.166666667,300.8333333,WE,0,1,84637.74501
8/02/14,6.7875,9.802083333,0.2625,245,SA,0,1,69490.81807
9/02/14,5.439583333,6.291666667,0.127083333,213.75,SU,0,1,65604.58295
10/02/14,2.636458333,3.010416667,0.091666667,200,WE,0,1,88630.01262
11/02/14,3.390625,5.104166667,0.433333333,204.1666667,WE,0,1,89014.87303
12/02/14,4.817708333,8.083333333,0.275,75.83333333,WE,0,1,88933.80382
13/02/14,4.129166667,5.572916667,0,302.5,WE,0,1,89278.9456
14/02/14,5.204166667,7.552083333,0.197916667,45.83333333,WE,0,1,85765.59409
15/02/14,6.4,7.395833333,0.083333333,248.75,SA,1,1,69358.27745
16/02/14,4.4625,3.125,0.008333333,370,SU,1,1,65201.84428
17/02/14,6.671875,5.114583333,0.083333333,128.3333333,WE,1,1,84566.42203
18/02/14,7.142708333,2.947916667,0.008333333,163.3333333,WE,1,1,85356.78264
19/02/14,7.355208333,3.4375,0.020833333,192.9166667,WE,1,1,84685.15494
20/02/14,8.730208333,5.0625,0.064583333,264.5833333,WE,1,1,84336.77482
21/02/14,4.919791667,5.5,0.008333333,341.6666667,WE,1,1,81149.32266
22/02/14,7.172916667,4.84375,0.008333333,345.4166667,SA,1,1,69276.92169
23/02/14,10.121875,8.322916667,0.008333333,83.75,SU,1,1,65203.37743
24/02/14,8.435416667,5.15625,0.008333333,259.5833333,WE,0,1,83781.09585
